Column1,Column2
2.798,1.806535058
2.8,1.800811291
2.802,1.782453959
2.804,1.759092578
2.806,1.73835682
2.808,1.727868176
2.81,1.731831185
2.812,1.745762345
2.814,1.763817713
2.816,1.780153342
2.818,1.788994345
2.82,1.788351171
2.822,1.781904361
2.824,1.773799866
2.826,1.768183638
2.828,1.768999513
2.83,1.776285762
2.832,1.786548083
2.834,1.796164895
2.836,1.801514617
2.838,1.799455087
2.84,1.791295744
2.842,1.780761986
2.844,1.771603182
2.846,1.767568704
2.848,1.773189983
2.85,1.796941791
2.852,1.848538974
2.854,1.937696831
2.856,2.074122191
2.858,2.259905256
2.86,2.475497808
2.862,2.697535003
2.864,2.902651994
2.866,3.067567484
2.868,3.175079385
2.87,3.218078907
2.872,3.190408889
2.874,3.085912171
2.876,2.899323555
2.878,2.645892942
2.88,2.361385337
2.882,2.082457704
2.884,1.845767007
2.886,1.684939696
2.888,1.601459633
2.89,1.577451134
2.892,1.594772461
2.894,1.635281874
2.896,1.682328731
2.898,1.727716177
2.9,1.766223051
2.902,1.792631504
2.904,1.801724798
2.906,1.791342418
2.908,1.7690424
2.91,1.744310207
2.912,1.7266313
2.914,1.72543103
2.916,1.744077001
2.918,1.7747749
2.92,1.808528328
2.922,1.836340886
2.924,1.849486782
2.926,1.846750777
2.928,1.835221211
2.93,1.822416136
2.932,1.815853603
2.934,1.822370502
2.936,1.840505129
2.938,1.863255668
2.94,1.883519232
2.942,1.894192933
2.944,1.889643086
2.946,1.873618602
2.948,1.853558511
2.95,1.836910672
2.952,1.831122802
2.954,1.840823161
2.956,1.860589308
2.958,1.882760169
2.96,1.899674673
2.962,1.903704711
2.964,1.89209105
2.966,1.872045398
2.968,1.852000345
2.97,1.840388482
2.972,1.845419896
2.974,1.867727097
2.976,1.898677952
2.978,1.929076134
2.98,1.949725317
2.982,1.952140091
2.984,1.937850358
2.986,1.915789554
2.988,1.895064676
2.99,1.88478272
2.992,1.892480149
2.994,1.91436864
2.996,1.941692531
2.998,1.96567496
3,1.977539063
3.002,1.971492037
3.004,1.953677316
3.006,1.933222391
3.008,1.919254753
3.01,1.920879139
3.012,1.941868291
3.014,1.973838814
3.016,2.006721483
3.018,2.030447074
3.02,2.035139723
3.022,2.019171572
3.024,1.992072459
3.026,1.964164228
3.028,1.945768724
3.03,1.946570227
3.032,1.965783525
3.034,1.99406038
3.036,2.021801117
3.038,2.03940606
3.04,2.038713715
3.042,2.023308203
3.044,2.002509111
3.046,1.985674855
3.048,1.982163852
3.05,1.998597304
3.052,2.029307236
3.054,2.065178272
3.056,2.097094864
3.058,2.11595208
3.06,2.117083278
3.062,2.107106722
3.064,2.094407756
3.066,2.087371728
3.068,2.094271982
3.07,2.117242714
3.072,2.149222227
3.074,2.182394004
3.076,2.208941533
3.078,2.221408012
3.08,2.219287572
3.082,2.20836144
3.084,2.194637365
3.086,2.184123097
3.088,2.182238396
3.09,2.188943273
3.092,2.201234645
3.094,2.21608003
3.096,2.230446942
3.098,2.241777202
3.1,2.249904203
3.102,2.255413419
3.104,2.258890598
3.106,2.26092138
3.108,2.261993888
3.11,2.262319196
3.112,2.262059514
3.114,2.26137705
3.116,2.260431074
3.118,2.259166805
3.12,2.257174085
3.122,2.254009247
3.124,2.249228625
3.126,2.24238745
3.128,2.233015554
3.13,2.220617379
3.132,2.204696257
3.134,2.184755526
3.136,2.160431229
3.138,2.132766982
3.14,2.103654178
3.142,2.074995865
3.144,2.048695088
3.146,2.026344394
3.148,2.007775959
3.15,1.99220231
3.152,1.978835291
3.154,1.966886716
3.156,1.955498765
3.158,1.943592185
3.16,1.930043805
3.162,1.913730457
3.164,1.893544654
3.166,1.869959459
3.168,1.846360229
3.17,1.826445964
3.172,1.813915661
3.174,1.812317584
3.176,1.821016422
3.178,1.834751551
3.18,1.848022989
3.182,1.855330751
3.184,1.8517187
3.186,1.838856362
3.188,1.822836538
3.19,1.809832722
3.192,1.80601841
3.194,1.816150377
3.196,1.835937961
3.198,1.857532197
3.2,1.873075606
3.202,1.874710873
3.204,1.85780817
3.206,1.829242916
3.208,1.798453133
3.21,1.774876843
3.212,1.767913628
3.214,1.781284896
3.216,1.807083771
3.218,1.835979558
3.22,1.858641568
3.222,1.865955926
3.224,1.856192862
3.226,1.836650695
3.228,1.815177528
3.23,1.799621469
3.232,1.79726282
3.234,1.807382732
3.236,1.823349219
3.238,1.83839167
3.24,1.845739474
3.242,1.839840723
3.244,1.823931309
3.246,1.805101681
3.248,1.790458737
3.25,1.787109375
3.252,1.799695333
3.254,1.822997709
3.256,1.849332444
3.258,1.871015477
3.26,1.88037955
3.262,1.873695097
3.264,1.856209873
3.266,1.834416623
3.268,1.814808093
3.27,1.80377455
3.272,1.803335033
3.274,1.809595286
3.276,1.818241313
3.278,1.824959115
3.28,1.825680974
3.282,1.820383349
3.284,1.812350441
3.286,1.804963576
3.288,1.801604083
3.29,1.805117997
3.292,1.813979639
3.294,1.824528591
3.296,1.833089985
3.298,1.835988949
3.3,1.830678321
3.302,1.819673964
3.304,1.80691204
3.306,1.796328782
3.308,1.791855509
3.31,1.79537009
3.312,1.803529233
3.314,1.812172075
3.316,1.817137751
3.318,1.814329151
3.32,1.803143732
3.322,1.788213494
3.324,1.774600099
3.326,1.767365207
3.328,1.771294617
3.33,1.785843447
3.332,1.805645237
3.334,1.825159805
3.336,1.838846971
3.338,1.841833106
3.34,1.835433852
3.342,1.824323862
3.344,1.813211122
3.346,1.806803615
3.348,1.80869394
3.35,1.816850636
3.352,1.827473629
3.354,1.836762198
3.356,1.840917396
3.358,1.837732133
3.36,1.829521715
3.362,1.819399113
3.364,1.810477301
3.366,1.805841574
3.368,1.806563357
3.37,1.810370447
3.372,1.814675394
3.374,1.816890748
3.376,1.814534867
3.378,1.807559679
3.38,1.798350686
3.382,1.789399196
3.384,1.783196517
3.386,1.782008932
3.388,1.785716012
3.39,1.792759807
3.392,1.801562614
3.394,1.810546729
3.396,1.818240054
3.398,1.823769229
3.4,1.826471649
3.402,1.825684942
3.404,1.820747026
3.406,1.811792963
3.408,1.801492661
3.41,1.79301875
3.412,1.789543862
3.414,1.794212624
3.416,1.807347661
3.418,1.824071811
3.42,1.838947923
3.422,1.846538843
3.424,1.841602178
3.426,1.82430099
3.428,1.800774549
3.43,1.777471394
3.432,1.760840063
3.434,1.756731248
3.436,1.763712066
3.438,1.775487141
3.44,1.785672389
3.442,1.787883727
3.444,1.777137712
3.446,1.757395648
3.448,1.736136752
3.45,1.720848663
3.452,1.71901886
3.454,1.73499652
3.456,1.761943527
3.458,1.790529976
3.46,1.81142596
3.462,1.815341826
3.464,1.798933477
3.466,1.771032678
3.468,1.741962054
3.47,1.722044232
3.472,1.721337694
3.474,1.740905103
3.476,1.770810491
3.478,1.800448099
3.48,1.819212167
3.482,1.817316001
3.484,1.796511783
3.486,1.767081476
3.488,1.739507011
3.49,1.724270317
3.492,1.730150126
3.494,1.753643796
3.496,1.785861758
3.498,1.817891449
3.5,1.840820313
3.502,1.848296192
3.504,1.844208552
3.506,1.835007261
3.508,1.82714219
3.51,1.827049609
3.512,1.837979099
3.514,1.855915087
3.516,1.875834454
3.518,1.892714082
3.52,1.901620356
3.522,1.90143737
3.524,1.896213735
3.526,1.890364649
3.528,1.888305315
3.53,1.894116111
3.532,1.906379313
3.534,1.919180279
3.536,1.926472325
3.538,1.922208765
3.54,1.901461511
3.542,1.868438057
3.544,1.831806857
3.546,1.800266573
3.548,1.782515861
3.55,1.78459569
3.552,1.800614884
3.554,1.821335024
3.556,1.83751752
3.558,1.839934215
3.56,1.823717415
3.562,1.795086444
3.564,1.761996726
3.566,1.732403682
3.568,1.714175557
3.57,1.710402081
3.572,1.717015198
3.574,1.72935933
3.576,1.742778898
3.578,1.752776917
3.58,1.757921049
3.582,1.759550915
3.584,1.759106008
3.586,1.758025823
3.588,1.757635968
3.59,1.758204572
3.592,1.759425853
3.594,1.760988333
3.596,1.762580536
3.598,1.763940999
3.6,1.765060442
3.602,1.76600889
3.604,1.766856398
3.606,1.767673145
3.608,1.768641784
3.61,1.770264494
3.612,1.773099817
3.614,1.777706292
3.616,1.78462984
3.618,1.793498155
3.62,1.802414401
3.622,1.809338002
3.624,1.812228383
3.626,1.809130552
3.628,1.800057881
3.63,1.786992106
3.632,1.772000546
3.634,1.757150521
3.636,1.744998256
3.638,1.743285488
3.64,1.762877193
3.642,1.814681272
3.644,1.909605625
3.646,2.055403474
3.648,2.241942554
3.65,2.452794987
3.652,2.671525895
3.654,2.881700066
3.656,3.065968085
3.658,3.204073432
3.66,3.275183042
3.662,3.258463845
3.664,3.133302674
3.666,2.901246224
3.668,2.60467265
3.67,2.29035746
3.672,2.005076163
3.674,1.794454764
3.676,1.672215248
3.678,1.616806897
3.68,1.604853625
3.682,1.612979346
3.684,1.619170246
3.686,1.618009035
3.688,1.615158215
3.69,1.616482418
3.692,1.627846281
3.694,1.653635494
3.696,1.688790955
3.698,1.724538979
3.7,1.752096991
3.702,1.762682606
3.704,1.751218939
3.706,1.725838348
3.708,1.697615334
3.71,1.677624399
3.712,1.676894299
3.714,1.699696679
3.716,1.736465344
3.718,1.775939742
3.72,1.806859319
3.722,1.818231561
3.724,1.808192437
3.726,1.786038754
3.728,1.761746984
3.73,1.7452936
3.732,1.745943452
3.734,1.762936111
3.736,1.788100256
3.738,1.813090827
3.74,1.829562766
3.742,1.83054685
3.744,1.818994692
3.746,1.802209444
3.748,1.787512827
3.75,1.782226563
3.752,1.791202721
3.754,1.809414766
3.756,1.829366511
3.758,1.84356177
3.76,1.844523541
3.762,1.829270659
3.764,1.805071771
3.766,1.780616983
3.768,1.764596401
3.77,1.76553169
3.772,1.784759467
3.774,1.813896592
3.776,1.843869987
3.778,1.865606575
3.78,1.870591092
3.782,1.859468149
3.784,1.840374243
3.786,1.821665856
3.788,1.811699472
3.79,1.81763021
3.792,1.836801651
3.794,1.861766337
3.796,1.885044376
3.798,1.899155872
3.8,1.898658492
3.802,1.887257861
3.804,1.871225823
3.806,1.856834351
3.808,1.850348605
3.81,1.855186984
3.812,1.867529635
3.814,1.882423278
3.816,1.894914633
3.818,1.900114483
3.82,1.896645036
3.822,1.888388302
3.824,1.879658026
3.826,1.874767952
3.828,1.877825864
3.83,1.888959669
3.832,1.904697492
3.834,1.921437755
3.836,1.935578882
3.838,1.943929852
3.84,1.947111839
3.842,1.947814955
3.844,1.948749842
3.846,1.952627142
3.848,1.961544159
3.85,1.974505595
3.852,1.989543611
3.854,2.004690015
3.856,2.017977292
3.858,2.028047725
3.86,2.035275998
3.862,2.04034236
3.864,2.04392706
3.866,2.046711069
3.868,2.049427923
3.87,2.052898431
3.872,2.057951632
3.874,2.065416562
3.876,2.076054685
3.878,2.089073239
3.88,2.102125241
3.882,2.112796129
3.884,2.118671345
3.886,2.117695699
3.888,2.111625592
3.89,2.104513157
3.892,2.100442074
3.894,2.103496024
3.896,2.116563602
3.898,2.135757823
3.9,2.154806737
3.902,2.167435737
3.904,2.167371268
3.906,2.151217317
3.908,2.124728243
3.91,2.095473143
3.912,2.071021117
3.914,2.058891745
3.916,2.061614281
3.918,2.072522884
3.92,2.08396144
3.922,2.088273838
3.924,2.078035044
3.926,2.052233491
3.928,2.016948264
3.93,1.978625391
3.932,1.9437109
3.934,1.918156933
3.936,1.901898627
3.938,1.890854185
3.94,1.880868529
3.942,1.867786577
3.944,1.848261223
3.946,1.824105202
3.948,1.79916059
3.95,1.777274318
3.952,1.762293237
3.954,1.756480154
3.956,1.756451145
3.958,1.757564566
3.96,1.755178774
3.962,1.744673421
3.964,1.724573763
3.966,1.699846918
3.968,1.67624877
3.97,1.659535203
3.972,1.655310516
3.974,1.664016505
3.976,1.679783094
3.978,1.696355828
3.98,1.707480252
3.982,1.707380992
3.984,1.697031869
3.986,1.682395852
3.988,1.669552874
3.99,1.664582866
3.992,1.67244092
3.994,1.689971149
3.996,1.710459981
3.998,1.727178662
4,1.733398438
4.002,1.724831467
4.004,1.706953561
4.006,1.687681446
4.008,1.674931846
4.01,1.676600667
4.012,1.695705385
4.014,1.724141399
4.016,1.752261682
4.018,1.770419208
4.02,1.769161778
4.022,1.74734762
4.024,1.71507711
4.026,1.683248626
4.028,1.662760545
4.03,1.66383541
4.032,1.685597869
4.034,1.718095567
4.036,1.751109619
4.038,1.774421141
4.04,1.779200563
4.042,1.767964831
4.044,1.748771474
4.046,1.729715529
4.048,1.718892036
4.05,1.722217763
4.052,1.735829774
4.054,1.753121697
4.056,1.767487021
4.058,1.77232669
4.06,1.764156605
4.062,1.747412846
4.064,1.727771698
4.066,1.710909449
4.068,1.702432046
4.07,1.704090059
4.072,1.711859036
4.074,1.721240506
4.076,1.727735996
4.078,1.727071934
4.08,1.719320625
4.082,1.708485206
4.084,1.698710441
4.086,1.694141095
4.088,1.698381037
4.09,1.710011693
4.092,1.724888725
4.094,1.738840749
4.096,1.747696382
4.098,1.748196279
4.1,1.74167983
4.102,1.730932601
4.104,1.718740686
4.106,1.707889433
4.108,1.700495453
4.11,1.696775495
4.112,1.69661121
4.114,1.69988425
4.116,1.70646689
4.118,1.715549319
4.12,1.725189254
4.122,1.733337638
4.124,1.737945417
4.126,1.737064102
4.128,1.731058229
4.13,1.722605366
4.132,1.714483645
4.134,1.709471198
4.136,1.710012045
4.138,1.715006504
4.14,1.721220513
4.142,1.725390677
4.144,1.724253604
4.146,1.715438759
4.148,1.701637693
4.15,1.687323788
4.152,1.676972409
4.154,1.675058128
4.156,1.683891018
4.158,1.698898197
4.16,1.714141724
4.162,1.723683659
4.164,1.721629486
4.166,1.706460553
4.168,1.684721121
4.17,1.663823786
4.172,1.651181145
4.174,1.653942021
4.176,1.671934277
4.178,1.696891807
4.18,1.720129645
4.182,1.732962823
4.184,1.727561189
4.186,1.706508804
4.188,1.679342223
4.19,1.655724841
4.192,1.645320051
4.194,1.655786064
4.196,1.681975635
4.198,1.713705205
4.2,1.740779166
4.202,1.753002101
4.204,1.743952462
4.206,1.720661663
4.208,1.693157546
4.21,1.671467954
4.212,1.665580494
4.214,1.679540007
4.216,1.705221174
4.218,1.733008515
4.22,1.753286551
4.222,1.756683787
4.224,1.742137977
4.226,1.71874609
4.228,1.696223763
4.23,1.684286635
4.232,1.691864039
4.234,1.716807937
4.236,1.748781664
4.238,1.777256589
4.24,1.791704078
4.242,1.783513134
4.244,1.757900404
4.246,1.726147698
4.248,1.699562707
4.25,1.689453125
4.252,1.703325058
4.254,1.733478275
4.256,1.768410958
4.258,1.796621291
4.26,1.806634094
4.262,1.793216412
4.264,1.765366606
4.266,1.734056649
4.268,1.71025852
4.27,1.704743045
4.272,1.719700866
4.274,1.745715562
4.276,1.772546802
4.278,1.789954261
4.28,1.78832699
4.282,1.768389112
4.284,1.73931783
4.286,1.710538559
4.288,1.691476713
4.29,1.69033944
4.292,1.705384309
4.294,1.730010446
4.296,1.757584083
4.298,1.781471452
4.3,1.796486442
4.302,1.803942437
4.304,1.806976084
4.306,1.80872412
4.308,1.812320191
4.31,1.819605752
4.312,1.829136698
4.314,1.838954445
4.316,1.84710041
4.318,1.851645618
4.32,1.852284156
4.322,1.851141304
4.324,1.850541901
4.326,1.852810784
4.328,1.860117331
4.33,1.871626823
4.332,1.883787352
4.334,1.892949109
4.336,1.895462285
4.338,1.888129789
4.34,1.871958213
4.342,1.850235555
4.344,1.826272453
4.346,1.803379544
4.348,1.784385588
4.35,1.769689612
4.352,1.758926553
4.354,1.751731073
4.356,1.747737586
4.358,1.746360241
4.36,1.746387412
4.362,1.746497101
4.364,1.745367309
4.366,1.741691984
4.368,1.735325392
4.37,1.728048272
4.372,1.721823
4.374,1.71861195
4.376,1.720283011
4.378,1.726530922
4.38,1.734877268
4.382,1.742749147
4.384,1.747573661
4.386,1.747074647
4.388,1.742123224
4.39,1.735486124
4.392,1.729956134
4.394,1.728326037
4.396,1.732682729
4.398,1.741111042
4.4,1.750287104
4.402,1.756885477
4.404,1.75758133
4.406,1.750719843
4.408,1.739956706
4.41,1.730000809
4.412,1.725561045
4.414,1.73130884
4.416,1.748140103
4.418,1.769994033
4.42,1.79006062
4.422,1.801529859
4.424,1.797826283
4.426,1.778884096
4.428,1.751834512
4.43,1.724181189
4.432,1.703427788
4.434,1.696728184
4.436,1.706974862
4.438,1.734215414
4.44,1.778445528
4.442,1.839660896
4.444,1.918273012
4.446,2.017348764
4.448,2.140999393
4.45,2.29333864
4.452,2.478479882
4.454,2.693402772
4.456,2.909656911
4.458,3.093127769
4.46,3.209700815
4.462,3.225401589
4.464,3.126944349
4.466,2.943411653
4.468,2.709073803
4.47,2.458201099
4.472,2.224616138
4.474,2.02689433
4.476,1.864969278
4.478,1.73763935
4.48,1.643702909
4.482,1.581833397
4.484,1.548944326
4.486,1.540648232
4.488,1.552527151
4.49,1.580163119
4.492,1.618845195
4.494,1.661749825
4.496,1.701126813
4.498,1.729222005
4.5,1.73828125
4.502,1.723837856
4.504,1.694574974
4.506,1.662463217
4.508,1.639473197
4.51,1.637547209
4.512,1.661992124
4.514,1.702987064
4.516,1.748613211
4.518,1.786951749
4.52,1.806287958
4.522,1.80361302
4.524,1.787695253
4.526,1.76813895
4.528,1.754548403
4.53,1.755954669
4.532,1.771975658
4.534,1.794530244
4.536,1.81531123
4.538,1.82601142
4.54,1.81964599
4.542,1.800029913
4.544,1.776251772
4.546,1.757435858
4.548,1.752706461
4.55,1.768354475
4.552,1.797949815
4.554,1.831493861
4.556,1.858987811
4.558,1.870444707
4.56,1.860826631
4.562,1.837679223
4.564,1.810518557
4.566,1.78886071
4.568,1.782104119
4.57,1.793198951
4.572,1.815436442
4.574,1.841315009
4.576,1.863333067
4.578,1.874298931
4.58,1.873009243
4.582,1.86367707
4.584,1.85071063
4.586,1.838518144
4.588,1.831145175
4.59,1.829269874
4.592,1.831742843
4.594,1.837396548
4.596,1.845063455
4.598,1.853659736
4.6,1.862523611
4.602,1.871126026
4.604,1.878937977
4.606,1.885430691
4.608,1.890285502
4.61,1.893780643
4.612,1.896299631
4.614,1.898225981
4.616,1.899942868
4.618,1.901808602
4.62,1.90414022
4.622,1.907250863
4.624,1.911453674
4.626,1.91704865
4.628,1.924033417
4.63,1.932103238
4.632,1.940940225
4.634,1.950226494
4.636,1.959612679
4.638,1.968415554
4.64,1.975750802
4.642,1.980731346
4.644,1.982470105
4.646,1.980567578
4.648,1.977388576
4.65,1.976270937
4.652,1.980553584
4.654,1.993574738
4.656,2.01675688
4.658,2.045430581
4.66,2.073718235
4.662,2.095742237
4.664,2.105667691
4.666,2.101963524
4.668,2.091028835
4.67,2.080116764
4.672,2.076480449
4.674,2.087104051
4.676,2.111506327
4.678,2.140952373
4.68,2.166280156
4.682,2.178327644
4.684,2.168906178
4.686,2.141685683
4.688,2.10825284
4.69,2.080338759
4.692,2.069674549
4.694,2.085469571
4.696,2.120828837
4.698,2.162523615
4.7,2.197310016
4.702,2.211944402
4.704,2.198086993
4.706,2.164879119
4.708,2.125355747
4.71,2.09255184
4.712,2.079448375
4.714,2.09105219
4.716,2.116039927
4.718,2.141088697
4.72,2.152875609
4.722,2.138414616
4.724,2.096191274
4.726,2.038716774
4.728,1.979356433
4.73,1.931475566
4.732,1.907477522
4.734,1.906213541
4.736,1.916516865
4.738,1.926985878
4.74,1.926218966
4.742,1.904725504
4.744,1.86679458
4.746,1.822759423
4.748,1.782979056
4.75,1.7578125
4.752,1.754269909
4.754,1.765965958
4.756,1.783166451
4.758,1.796137194
4.76,1.795166905
4.762,1.775913282
4.764,1.746274479
4.766,1.715846173
4.768,1.69422404
4.77,1.6908186
4.772,1.707142387
4.774,1.734023726
4.776,1.761532546
4.778,1.779738775
4.78,1.779310809
4.782,1.760744498
4.784,1.73257359
4.786,1.703567855
4.788,1.682497061
4.79,1.676977863
4.792,1.685209447
4.794,1.700792384
4.796,1.717296114
4.798,1.728290073
4.8,1.729011399
4.802,1.722184632
4.804,1.712634703
4.806,1.705186652
4.808,1.704659899
4.81,1.713525965
4.812,1.728286542
4.814,1.744508514
4.816,1.757758768
4.818,1.763658452
4.82,1.760803013
4.822,1.752243138
4.824,1.741395205
4.826,1.731675591
4.828,1.72636363
4.83,1.726090443
4.832,1.729091854
4.834,1.733517383
4.836,1.737516551
4.838,1.739464136
4.84,1.739826507
4.842,1.740205179
4.844,1.742212929
4.846,1.747462534
4.848,1.75699419
4.85,1.76896099
4.852,1.780608116
4.854,1.789180417
4.856,1.791924168
4.858,1.78736858
4.86,1.777687611
4.862,1.765698087
4.864,1.754216836
4.866,1.746044079
4.868,1.742771883
4.87,1.743986417
4.872,1.749084727
4.874,1.757463861
4.876,1.768475554
4.878,1.780429445
4.88,1.790593071
4.882,1.796188662
4.884,1.794438448
4.886,1.783016172
4.888,1.764384498
4.89,1.743890464
4.892,1.726920746
4.894,1.718862021
4.896,1.723774049
4.898,1.738193612
4.9,1.756009438
4.902,1.771107309
4.904,1.77737392
4.906,1.771190774
4.908,1.756872693
4.91,1.740307868
4.912,1.727384488
4.914,1.723951746
4.916,1.731928836
4.918,1.745993593
4.92,1.760043991
4.922,1.767978003
4.924,1.76391562
4.926,1.748138763
4.928,1.727741913
4.93,1.710172102
4.932,1.702876361
4.934,1.712526824
4.936,1.736355061
4.938,1.765290151
4.94,1.790146193
4.942,1.801737286
4.944,1.792793261
4.946,1.768278174
4.948,1.737967722
4.95,1.71164912
4.952,1.699109402
4.954,1.70660448
4.956,1.727802649
4.958,1.753568515
4.96,1.774766684
4.962,1.782298012
4.964,1.77241778
4.966,1.752346556
4.968,1.730647543
4.97,1.715883943
4.972,1.716396839
4.974,1.732962779
4.976,1.757109609
4.978,1.779801954
4.98,1.792004439
4.982,1.785438196
4.984,1.762481927
4.986,1.733392638
4.988,1.708612026
4.99,1.69858179
4.992,1.711781272
4.994,1.742539706
4.996,1.77897972
4.998,1.809197458
5,1.821289063
5.002,1.807443853
5.004,1.776223864
5.006,1.740284308
5.008,1.712280396
5.01,1.704837384
5.012,1.723561133
5.014,1.758054351
5.016,1.795700406
5.018,1.823882668
5.02,1.830215198
5.022,1.812152339
5.024,1.780460139
5.026,1.746849545
5.028,1.723031507
5.03,1.720006153
5.032,1.737101166
5.034,1.764097309
5.036,1.790495013
5.038,1.805794712
5.04,1.801050975
5.042,1.780010987
5.044,1.752619826
5.046,1.728864528
5.048,1.718732132
5.05,1.72925728
5.052,1.754219348
5.054,1.783679302
5.056,1.807697917
5.058,1.816347746
5.06,1.804623484
5.062,1.780034984
5.064,1.752051826
5.066,1.73014359
5.068,1.72366159
5.07,1.735474486
5.072,1.758740511
5.074,1.785820849
5.076,1.809076683
5.078,1.821170718
5.08,1.820592134
5.082,1.811100139
5.084,1.796643818
5.086,1.781172257
5.088,1.768430127
5.09,1.760264005
5.092,1.757490349
5.094,1.760915392
5.096,1.771345367
5.098,1.788955115
5.1,1.810735829
5.102,1.832677534
5.104,1.85076989
5.106,1.861004852
5.108,1.861438202
5.11,1.85598894
5.112,1.849610235
5.114,1.847255253
5.116,1.853827592
5.118,1.870623849
5.12,1.892951928
5.122,1.9155551
5.124,1.933176636
5.126,1.940740551
5.128,1.937327996
5.13,1.926177256
5.132,1.91070736
5.134,1.89433734
5.136,1.880210608
5.138,1.868547305
5.14,1.857806875
5.142,1.846424569
5.144,1.832835636
5.146,1.816013936
5.148,1.79798701
5.15,1.781857275
5.152,1.770728345
5.154,1.767703196
5.156,1.774135277
5.158,1.785814674
5.16,1.797428123
5.162,1.803662361
5.164,1.799244421
5.166,1.782962314
5.168,1.761086752
5.17,1.740694299
5.172,1.728861518
5.174,1.732401211
5.176,1.750805649
5.178,1.775473601
5.18,1.797385001
5.182,1.80751978
5.184,1.797794118
5.186,1.771530481
5.188,1.739666137
5.19,1.713277275
5.192,1.703440083
5.194,1.718812345
5.196,1.752607486
5.198,1.791964753
5.2,1.824008858
5.202,1.835864768
5.204,1.819683988
5.206,1.785536443
5.208,1.747483096
5.21,1.71958491
5.212,1.71584354
5.214,1.741500348
5.216,1.78385655
5.218,1.828016701
5.22,1.859085355
5.222,1.862533632
5.224,1.836316479
5.226,1.793652065
5.228,1.748688049
5.23,1.71557209
5.232,1.707808625
5.234,1.729840427
5.236,1.779411702
5.238,1.854109619
5.24,1.951521346
5.242,2.069328911
5.244,2.205898356
5.246,2.359895746
5.248,2.529988428
5.25,2.71484375
5.252,2.907918921
5.254,3.081830601
5.256,3.203985317
5.258,3.241789591
5.26,3.16275001
5.262,2.957820491
5.264,2.671411275
5.266,2.355345998
5.268,2.061448298
5.27,1.840808759
5.272,1.713249011
5.274,1.656290796
5.276,1.644453285
5.278,1.65225565
5.28,1.655285929
5.282,1.646684096
5.284,1.633945898
5.286,1.624988614
5.288,1.627729523
5.29,1.64877584
5.292,1.684035501
5.294,1.724191912
5.296,1.759893108
5.298,1.781787123
5.3,1.783269327
5.302,1.770069699
5.304,1.751378368
5.306,1.736385637
5.308,1.734271437
5.31,1.749881568
5.312,1.777041758
5.314,1.807852118
5.316,1.834412761
5.318,1.848918503
5.32,1.848755246
5.322,1.839084667
5.324,1.825706694
5.326,1.814421257
5.328,1.810781099
5.33,1.815562508
5.332,1.825221478
5.334,1.836058345
5.336,1.844373447
5.338,1.8468815
5.34,1.844144935
5.342,1.838814397
5.344,1.833561255
5.346,1.831056875
5.348,1.833432448
5.35,1.840095452
5.352,1.849596833
5.354,1.860487224
5.356,1.871317485
5.358,1.880842132
5.36,1.888394253
5.362,1.893408987
5.364,1.895321472
5.366,1.893579917
5.368,1.888583513
5.37,1.882310365
5.372,1.876887447
5.374,1.87444173
5.376,1.877000243
5.378,1.884291361
5.38,1.893744798
5.382,1.902690328
5.384,1.908457726
5.386,1.908705891
5.388,1.904584537
5.39,1.899345902
5.392,1.896271119
5.394,1.898641319
5.396,1.90885251
5.398,1.924282467
5.4,1.940542571
5.402,1.953242239
5.404,1.957991643
5.406,1.952473658
5.408,1.940962202
5.41,1.929038358
5.412,1.922283208
5.414,1.926237364
5.416,1.942363382
5.418,1.964609639
5.42,1.986115269
5.422,2.000019408
5.424,1.999720172
5.426,1.985803524
5.428,1.966802232
5.43,1.951660311
5.432,1.949321778
5.434,1.9677775
5.436,2.00340619
5.438,2.04483432
5.44,2.080546933
5.442,2.099029072
5.444,2.091280278
5.446,2.064358123
5.448,2.031635705
5.45,2.006501237
5.452,2.002342668
5.454,2.027370696
5.456,2.071340332
5.458,2.119895883
5.46,2.158681657
5.462,2.173402157
5.464,2.158653311
5.466,2.127239735
5.468,2.094195589
5.47,2.074555033
5.472,2.082957336
5.474,2.120593244
5.476,2.172210805
5.478,2.221556753
5.48,2.25237782
5.482,2.249713252
5.484,2.216811086
5.486,2.170379677
5.488,2.127442937
5.49,2.105024774
5.492,2.117180642
5.494,2.156561093
5.496,2.206427941
5.498,2.250002933
5.5,2.270507813
5.502,2.256552747
5.504,2.218301582
5.506,2.171306583
5.508,2.131120017
5.51,2.113257802
5.512,2.124718625
5.514,2.153083188
5.516,2.183239281
5.518,2.200074695
5.52,2.18876376
5.522,2.1467035
5.524,2.087825495
5.526,2.027234998
5.528,1.980037261
5.53,1.960408118
5.532,1.967261343
5.534,1.987027831
5.536,2.005771939
5.538,2.009558025
5.54,1.986490408
5.542,1.941333762
5.544,1.886988124
5.546,1.836408607
5.548,1.802550328
5.55,1.79493721
5.552,1.80768829
5.554,1.830601167
5.556,1.853473225
5.558,1.866111982
5.56,1.862560929
5.562,1.84763405
5.564,1.827831862
5.566,1.809654882
5.568,1.799531484
5.57,1.799935608
5.572,1.807417804
5.574,1.818042423
5.576,1.827873816
5.578,1.83312714
5.58,1.83293173
5.582,1.829052778
5.584,1.823350447
5.586,1.8176849
5.588,1.813755964
5.59,1.811774683
5.592,1.811144113
5.594,1.811259294
